sentence,ID,clean sentence,start_index,end_index,phrase,syllables,length,pos,dep num,lemma,synonyms,hypernyms,hyponyms,ogden,simple_wiki,cald,cnc,img,aoa,phon,sub_imdb,google frequency,KFCAT,FAM,KFSMP,KFFRQ,NPHN,TLFRQ
"#13-6 Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",151,157,system,2,6,NN,2,system,9,1,28,1,1,4,356,340,461,6,1,774.766318,416,588,133,14,6,551
"#13-6 Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",47,52,party,2,5,NN,0,party,6,1,34,1,1,2,496,596,0,0,1,288.723702,216,619,87,15,0,1442
"#13-6 Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",161,167,worked,1,6,VBN,4,work,34,1,27,1,1,0,402,458,0,0,1,134.411353,760,603,311,15,0,2720
"#13-6 Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",25,29,vote,1,4,NN,2,vote,10,1,8,1,0,3,389,477,486,3,1,54.430016,75,567,37,9,3,372
"#13-6 Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",65,76,republicans,4,11,NNPS,1,republican,5,1,0,0,1,0,0,0,0,10,0,15.184448,54,0,20,6,10,8
"#13-6 Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",53,58,lines,1,5,NNS,6,line,36,1,7,1,1,0,477,491,275,0,1,185.320107,298,591,150,15,0,1498
"#13-6 Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",82,91,expressed,2,9,VBN,7,express,13,1,1,1,1,0,402,456,467,0,1,69.897374,42,530,32,12,0,418
"#13-6 Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",92,103,uncertainty,4,11,NN,1,uncertainty,2,1,6,0,1,5,237,283,522,8,0,32.729692,17,451,14,8,8,53
"#13-6 Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although the 51-48 vote was mostly along party lines, some Republicans have expressed uncertainty about repealing Obamacare before a replacement system is worked out.",139,150,replacement,3,11,NN,0,replacement,6,1,4,0,0,4,368,333,0,10,1,29.482065,21,520,16,9,10,14
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",62,68,repeal,2,6,NN,3,repeal,2,1,4,0,0,0,0,0,0,5,0,4.846128,7,0,3,2,5,18
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",106,112,health,1,6,NN,0,health,2,1,0,1,1,2,372,432,400,4,1,314.630361,105,577,66,12,4,591
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",194,199,press,1,5,NN,2,press,23,1,0,1,1,4,0,0,0,4,1,515.076016,127,0,61,13,4,664
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",118,124,system,2,6,NN,3,system,9,1,28,1,1,4,356,340,461,6,1,774.766318,416,588,133,14,6,551
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",38,43,trump,1,5,NNP,2,trump,7,1,0,0,0,0,0,0,0,5,0,2.212927,1,0,1,1,5,14
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",73,80,replace,2,7,VB,2,replace,4,1,3,1,0,4,0,0,0,6,1,34.79625,30,0,27,7,6,178
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",113,117,care,1,4,NN,1,care,11,1,20,1,1,4,342,383,0,2,1,304.872087,162,563,104,15,2,1622
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",82,86,plan,1,4,NN,1,plan,7,1,13,1,1,3,357,379,0,4,1,210.333501,205,571,95,15,4,1873
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",175,185,government,3,10,NN,2,government,4,1,16,0,1,4,426,486,453,8,1,569.186659,417,594,135,13,8,810
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",48,54,called,1,6,VBN,5,call,41,1,8,1,1,0,389,424,225,0,1,232.840234,188,599,129,15,0,3533
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",15,30,president-elect,5,15,None,0,president-elect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",31,37,donald,2,6,NNP,0,donald,0,0,0,0,1,0,0,0,0,0,1,20.658809,0,0,0,0,0,0
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",205,214,expressed,2,9,VBN,3,express,13,1,1,1,1,0,402,456,467,0,1,69.897374,42,530,32,12,0,418
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",134,141,enacted,3,7,VBN,9,enact,2,1,2,0,0,0,0,0,0,0,0,13.193239,7,0,6,5,0,33
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",150,164,simultaneously,6,14,RB,1,simultaneously,1,0,0,0,0,4,0,0,0,0,0,41.402127,0,0,0,0,0,0
"#13-7 Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",3FVBZG9CLJFD4EM4XQKUFUEJ81LH0I,"Although president-elect Donald Trump has called for a ""repeal and replace"" plan, saying that a new health care system would be enacted ""almost simultaneously,"" many in government and the press have expressed doubts about whether this would actually happen.",215,221,doubts,1,6,NNS,1,doubt,4,1,6,1,0,0,0,0,0,3,1,18.526289,114,0,92,15,3,752
